X,Y,Z
0.149551,0.167498,-9.763914
0.127418,0.160319,-9.769297
0.147757,0.165703,-9.745967
0.135194,0.170489,-9.811171
0.169292,0.186042,-9.751352
0.162712,0.194417,-9.841081
0.150748,0.171087,-9.807582
0.128614,0.149551,-9.773485
0.079561,0.181256,-9.816555
0.162712,0.185444,-9.722637
0.141775,0.14656,-9.777073
0.145364,0.156132,-9.77827
0.102891,0.172881,-9.806385
0.047856,0.151944,-9.811171
0.102293,0.16989,-9.783655
0.137587,0.166899,-9.796814
0.098106,0.179462,-9.726824
0.118445,0.172881,-9.795021
0.110668,0.171087,-9.76511
0.156132,0.192622,-9.787243
0.070588,0.168694,-9.719048
0.140578,0.187238,-9.808181
0.15015,0.174676,-9.772289
0.242273,0.170489,-9.811171
0.245863,0.161516,-9.706486
0.092722,0.153141,-9.818949
-0.008375,0.145364,-9.798609
0.058624,0.160917,-9.77169
0.072981,0.17348,-9.780065
0.0999,0.172881,-9.814163
0.029312,0.153739,-9.850653
0.077169,0.013161,-9.793824
0.117847,0.198006,-9.799208
0.07657,0.164507,-9.796216
0.127418,0.194417,-9.759726
0.14656,0.198006,-9.75793
0.100499,0.161516,-9.818949
0.075972,0.16989,-9.823734
0.08674,0.164507,-9.803395
0.074776,0.159721,-9.763914
0.0999,0.180658,-9.76511
0.097508,0.170489,-9.770493
0.056231,0.183051,-9.807582
0.071785,0.171087,-9.769297
0.14656,0.174078,-9.767502
0.09332,0.157328,-9.79203
0.08016,0.161516,-9.781261
0.061615,0.157328,-9.766305
0.077767,0.149551,-9.768101
0.117248,0.18664,-9.799806
0.117847,0.189033,-9.82493
0.066401,0.188435,-9.806385
0.077169,0.176471,-9.75494
0.276371,0.21655,-9.653843
0.061017,0.132203,-9.803395
-0.012562,0.16989,-9.781261
-0.055633,0.143569,-9.809975
0.234497,0.198604,-9.786645
0.273978,0.085543,-9.781859
0.095115,0.141177,-9.753745
-0.030508,0.166899,-9.793824
0.059222,0.241077,-9.827921
0.178265,0.240479,-9.764512
0.12323,0.192622,-9.822538
0.06999,0.171685,-9.781261
0.041874,0.170489,-9.820743
0.095115,0.180658,-9.760324
0.086142,0.155533,-9.814762
0.097508,0.004187,-9.799806
0.085543,0.159123,-9.798609
0.053839,0.182453,-9.8016
0.092124,0.177069,-9.75793
0.148355,0.160319,-9.76152
0.055035,0.178864,-9.791431
0.050847,0.151346,-9.769297
0.048455,0.182453,-9.781859
0.068195,0.303888,-9.763315
0.117248,0.16989,-9.81835
0.067597,0.153739,-9.731012
0.11007,0.170489,-9.767502
0.041874,0.002393,-9.789636
0.130409,0.158525,-9.745369
0.047856,0.144766,-9.812369
0.029312,0.147757,-9.777671
0.048455,0.140578,-9.8016
0.098704,0.152542,-9.795619
0.107677,0.147757,-9.723834
0.118445,0.166301,-9.75195
0.108873,0.156132,-9.774681
0.084347,0.158525,-9.953544
0.034098,0.16989,-9.80519
0.078365,0.169292,-9.765707
0.080758,0.148355,-9.786645
0.062213,0.161516,-9.780065
0.095115,0.141775,-9.782458
0.083151,0.105284,-9.768101
0.102891,0.095713,-9.789636
0.034696,0.044865,-9.779467
-0.016152,0.067597,-9.781859
-0.004187,0.125623,-9.795021
0.043071,0.16989,-9.790833
0.102891,0.228515,-9.784253
0.179462,0.23988,-9.76152
0.140578,0.206979,-9.779467
0.104686,0.187837,-9.743575
0.058026,0.158525,-9.801002
0.043669,0.132203,-9.796814
0.056231,0.167498,-9.802796
0.091525,0.181855,-9.77827
0.098106,0.184846,-9.780065
0.181855,0.176471,-9.780065
0.175274,0.143569,-9.768699
0.065803,0.184846,-9.777671
0.034696,0.158525,-9.669995
0.031705,0.157328,-9.787842
0.096311,0.134596,-9.789038
0.128016,0.159721,-9.759726
0.037687,0.138186,-9.791431
0.161516,0.177667,-9.710673
0.104088,0.164507,-9.849456
0.13998,0.131007,-9.832109
-0.012562,0.075374,-9.778868
-0.032303,0.132203,-9.833305
-0.014955,0.213559,-9.757333
0.148355,0.193819,-9.775877
0.114855,0.185444,-9.803395
0.192024,0.156132,-9.663414
0.222533,0.148953,-9.795619
0.089731,0.131007,-9.781261
0.072383,0.130409,-9.75494
-0.002393,0.119641,-9.757333
0.034098,0.153739,-9.835698
0.045464,0.190828,-9.808779
0.056231,0.178265,-9.745967
0.094516,0.138784,-9.77827
0.101695,0.127418,-9.777671
0.101695,0.132203,-9.766904
0.115454,0.15015,-9.8016
0.116052,0.165703,-9.770493
0.046062,0.132802,-9.792628
0.049651,0.15015,-9.766904
0.041874,0.144168,-9.731611
-0.001196,0.185444,-9.783655
0.015553,0.178265,-9.81177
0.045464,0.152542,-9.768101
0.06341,0.118445,-9.796216
-0.070588,0.159123,-9.838091
0.032901,0.172283,-9.819546
0.056231,0.157328,-9.798609
0.041276,0.141775,-9.767502
0.023928,0.13998,-9.785449
-0.01675,0.161516,-9.763315
-0.035892,0.153141,-9.818949
0.071785,0.189033,-9.738789
0.044267,0.165703,-9.75195
-0.004187,0.151346,-9.790234
0.010768,0.148355,-9.796814
-0.008973,0.138784,-9.8351
0.064008,0.162114,-9.808181
0.025723,0.163908,-9.771092
0.040678,0.166301,-9.781261
0.011366,0.15673,-9.834502
0.062213,0.151944,-9.79203
0.028116,0.157328,-9.842278
0.007777,0.167498,-9.772887
-0.010768,0.15015,-9.775877
0.026919,0.143569,-9.796216
0.053839,0.291326,-9.806983
0.065204,0.151944,-9.716056
0.035294,0.174078,-9.786645
0.107079,0.164507,-9.767502
0.034098,0.295514,-9.796814
-0.015553,0.148953,-9.759127
0.020339,0.172283,-9.817751
0.061017,0.148953,-9.819546
0.035892,0.12682,-9.799208
-0.005384,0.143569,-9.836297
0.026321,0.178265,-9.795021
0.04008,0.158525,-9.772289
0.043071,0.15673,-9.77169
0.002393,0.148953,-9.654441
-0.021535,0.14656,-9.75793
-0.004187,0.160917,-9.771092
0.067597,0.148355,-9.787842
0.046062,0.159721,-9.655638
0.028116,0.174078,-9.844073
0.013759,0.170489,-9.80519
0.019143,0.157328,-9.813565
0.045464,0.132203,-9.798609
0.059821,0.154337,-9.789038
0.065204,0.147159,-9.800404
-0.138186,0.11665,-9.766904
0.071186,0.108275,-9.785449
0.042473,0.179462,-9.832706
-0.014357,0.188435,-9.822538
-0.020339,0.148953,-9.760324
0.014955,0.012562,-9.78844
0.114855,0.162114,-9.775877
0.113061,0.143569,-9.784253
0.032303,0.151346,-9.780663
0.083749,0.113659,-9.815958
0.049651,0.145364,-9.783655
0.089133,0.16989,-9.766305
0.04666,0.158525,-9.748958
0.013759,0.285942,-9.798609
0.037687,0.171087,-9.800404
0.122034,0.151346,-9.766904
0.037687,0.150748,-9.774083
0.004187,0.179462,-9.791431
0.020339,0.178265,-9.763315
0.025125,0.148355,-9.78844
0.081356,0.112463,-9.783056
0.092124,0.165105,-9.807582
0.064008,0.151944,-9.794422
0.068195,0.148953,-9.814163
0.115454,0.170489,-9.810574
0.059821,0.008973,-9.762118
0.081954,0.142373,-9.78844
0.052044,0.144766,-9.773485
0.0999,0.145364,-9.77827
0.050249,0.147757,-9.812369
0.049651,0.151346,-9.769895
0.194417,0.181855,-9.80519
0.115454,0.159721,-9.793824
0.007178,0.167498,-9.841081
0.010768,0.15673,-9.803395
0.049651,0.160917,-9.775877
0.09332,0.147757,-9.771092
0.113659,0.142971,-9.774681
0.059821,0.150748,-9.808779
0.038285,0.171685,-9.82493
0.04008,0.156132,-9.769895
0.025723,0.18006,-9.798011
0.034098,0.171087,-9.779467
0.066401,0.13998,-9.808779
0.138784,0.158525,-9.768699
0.162114,0.157328,-9.744771
0.090927,0.15015,-9.749557
0.042473,0.170489,-9.771092
0.002393,0.147159,-9.843474
0.040678,0.161516,-9.786645
0.065803,0.137587,-9.768101
0.111864,0.159721,-9.756735
0.095713,0.143569,-9.775877
0.05683,0.139382,-9.78844
0.081356,0.138186,-9.743575
0.047258,0.156132,-9.729217
0.07657,0.162114,-9.820743
0.081356,0.154935,-9.82852
0.08674,0.162114,-9.92842
0.134596,0.177667,-9.781261
0.077169,0.123829,-9.773485
0.143569,0.129811,-9.77169
0.066401,0.162712,-9.811171
0.017946,0.165105,-9.836297
0.026919,0.153739,-9.786046
0.105882,0.158525,-9.810574
0.1334,0.159123,-9.803993
0.066999,0.148355,-9.780065
0.017946,0.168096,-9.767502
0.017946,0.171087,-9.774083
0.066999,0.15015,-9.738789
0.066999,0.168096,-9.785449
0.038285,0.151944,-9.790234
0.094516,0.165105,-9.808181
0.095713,0.163908,-9.747762
0.069392,0.078963,-9.783056
0.028116,0.198006,-9.803993
0.012562,0.221934,-9.809377
0.037687,0.177667,-9.802198
0.105284,0.156132,-9.796814
0.071785,0.151944,-9.804592
0.099302,0.144168,-9.766904
0.039482,0.124427,-9.830314
0.094516,0.157926,-9.765707
0.07657,0.111864,-9.739985
0.022134,0.198604,-9.793824
0.028116,0.284148,-9.818949
0.021535,0.133998,-9.728619
0.094516,0.245863,-9.783056
0.104088,0.200997,-9.796814
0.105284,0.16989,-9.811171
0.052642,0.165703,-9.66521
0.074776,0.145962,-9.776475
0.044865,0.150748,-9.774681
-0.126221,0.172283,-9.797412
0.081954,0.16989,-9.768101
0.066401,0.172881,-9.818949
0.079561,0.163908,-9.829716
0.101695,0.151346,-9.793226
0.08016,0.147159,-9.798609
0.080758,0.199203,-9.854841
-0.000598,0.166899,-9.767502
0.022732,0.151346,-9.774083
0.075374,0.142971,-9.808181
0.096909,0.152542,-9.748958
0.101097,0.16331,-9.772289
0.071186,0.159123,-9.73819
0.028714,0.144168,-9.833904
0.041276,0.15015,-9.803993
0.203988,0.20997,-9.772887
0.156132,0.188435,-9.821939
0.083151,0.154935,-9.793824
0.072383,0.18664,-9.877572
0.011366,0.172283,-9.73819
0.012562,0.171087,-9.817153
0.068195,0.304487,-9.808181
0.111864,0.144168,-9.727423
0.142971,0.154935,-9.793824
0.091525,0.136989,-9.825529
0.059821,0.161516,-9.802796
-0.002991,0.159123,-9.65504
0.030508,0.141177,-9.790234
0.06999,0.162712,-9.768699
0.08016,0.158525,-9.813565
0.080758,0.172881,-9.94158
0.079561,0.170489,-9.762118
0.022134,0.135194,-9.784253
0.095713,0.168694,-9.803993
0.041874,0.15015,-9.808181
0.078963,0.154935,-9.826127
0.083151,0.153141,-9.790234
0.062213,0.300299,-9.789636
-0.019741,0.130409,-9.808779
0.066999,0.158525,-9.789038
0.045464,0.142373,-9.81177
0.07657,0.142373,-9.79203
0.08016,0.135793,-9.791431
0.032901,0.148355,-9.8351
-0.00658,0.147159,-9.802198
0.014955,0.18006,-9.776475
0.055035,0.175274,-9.778868
0.109472,0.192622,-9.769297
0.296112,0.16331,-9.783056
0.129212,0.142373,-9.76511
0.048455,0.132203,-9.809975
0.000598,0.139382,-9.747164
0.068794,0.160917,-9.774681
0.073579,0.296112,-9.818949
0.038285,0.090927,-9.825529
0.099302,0.132802,-9.820743
0.113659,0.186042,-9.774083
0.068195,0.147159,-9.772289
0.048455,0.175274,-9.931411
0.094516,0.160319,-9.789038
0.135793,0.176471,-9.822538
0.087338,0.162712,-9.793824
-0.015553,0.176471,-9.784253
-0.008973,0.161516,-9.801002
0.120239,0.157328,-9.778868
0.122632,0.126221,-9.79203
0.040678,0.144168,-9.808181
0.052044,0.165703,-9.807582
0.092124,0.145962,-9.769895
0.081356,0.166301,-9.780065
0.059821,0.165105,-9.80519
0.041874,0.181855,-9.807582
0.113659,0.142373,-9.774681
0.124427,0.147159,-9.763914
0.04008,0.138784,-9.767502
0.017946,0.158525,-9.763914
0.024526,0.15673,-9.78844
0.122632,0.110668,-9.78844
0.122632,0.102293,-9.802796
0.06999,0.131605,-9.676575
0.064008,0.18006,-9.766904
0.084945,0.223729,-9.766904
0.062812,0.20997,-9.786046
0.081954,0.184247,-9.653843
0.067597,0.139382,-9.777073
0.055035,0.212961,-9.820743
0.123829,0.181256,-9.759726
0.080758,0.062213,-9.779467
0.073579,0.168096,-9.82852
0.031705,0.143569,-9.8016
0.098106,0.15015,-9.805788
0.178864,0.175274,-9.784851
0.129811,0.150748,-9.820145
0.06999,0.155533,-9.832706
0.108873,0.161516,-9.817751
0.110668,0.165703,-9.816555
0.148355,0.166301,-9.796216
0.08674,0.151346,-9.796216
0.112463,0.165105,-9.801002
0.111266,0.184247,-9.933205
0.120239,0.157926,-9.750753
